,host_since,host_local,host_response_rate_pct,host_is_superhost,host_has_profile_pic,host_identity_verified,accommodates,bathrooms,bedrooms,emenities_num,price,security_deposit,cleaning_fee,guests_included,extra_people,min_nights,number_of_reviews,instant_bookable,require_guest_profile_picture,host_listing_count,listing_duration,review_per_month,review_score,host_response_time_few_days,host_response_time_few_hours,host_response_time_hour,neighbourhood_Bernal Heights,neighbourhood_Castro/Upper Market,neighbourhood_Chinatown,neighbourhood_Crocker Amazon,neighbourhood_Diamond Heights,neighbourhood_Downtown/Civic Center,neighbourhood_Excelsior,neighbourhood_Financial District,neighbourhood_Glen Park,neighbourhood_Golden Gate Park,neighbourhood_Haight Ashbury,neighbourhood_Inner Richmond,neighbourhood_Inner Sunset,neighbourhood_Lakeshore,neighbourhood_Marina,neighbourhood_Mission,neighbourhood_Nob Hill,neighbourhood_Noe Valley,neighbourhood_North Beach,neighbourhood_Ocean View,neighbourhood_Outer Mission,neighbourhood_Outer Richmond,neighbourhood_Outer Sunset,neighbourhood_Pacific Heights,neighbourhood_Parkside,neighbourhood_Potrero Hill,neighbourhood_Presidio,neighbourhood_Presidio Heights,neighbourhood_Russian Hill,neighbourhood_Seacliff,neighbourhood_South of Market,neighbourhood_Treasure Island/YBI,neighbourhood_Twin Peaks,neighbourhood_Visitacion Valley,neighbourhood_West of Twin Peaks,neighbourhood_Western Addition,property_type_Hotel,property_type_House,room_type_Hotel room,room_type_Private room,room_type_Shared room,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,rent_term_short_term
3932,2015,1,1.0,1,1,1,2,1.0,1.0,31,162.0,500.0,240.0,1,0.0,30,1,0,0,248,352,0.1,10.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3933,2017,0,1.0,0,1,0,2,1.0,1.0,14,110.0,0.0,150.0,1,0.0,30,1,1,0,6,333,0.1,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
3934,2015,1,1.0,0,1,0,2,1.0,0.0,38,160.0,300.0,70.0,1,25.0,3,18,0,0,4,666,0.8,9.67,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3935,2015,1,1.0,0,1,1,4,2.5,2.0,35,180.0,700.0,140.0,1,0.0,3,4,1,0,1,404,0.3,10.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3936,2013,1,1.0,1,1,1,4,1.0,2.0,17,200.0,0.0,150.0,1,0.0,60,3,0,0,2,251,0.4,9.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3937,2013,1,1.0,1,1,1,2,1.0,1.0,21,80.0,0.0,20.0,1,25.0,30,47,1,0,4,653,2.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3938,2013,1,0.0,0,1,1,2,1.0,1.0,17,160.0,0.0,65.0,1,0.0,4,10,0,0,1,653,0.5,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3939,2013,1,1.0,1,1,1,7,2.0,3.0,17,350.0,3000.0,200.0,5,0.0,30,2,0,0,2,499,0.1,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3940,2017,1,0.0,0,1,0,2,2.0,1.0,27,499.0,500.0,95.0,1,0.0,7,7,0,0,1,568,0.4,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3941,2016,0,1.0,1,1,0,4,1.0,1.0,23,229.0,0.0,99.0,1,0.0,3,31,0,0,18,509,1.9,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3942,2016,0,1.0,1,1,0,4,1.0,1.0,27,229.0,0.0,99.0,1,0.0,3,36,0,0,18,512,2.1,9.83,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3943,2016,0,1.0,1,1,0,4,1.0,1.0,23,229.0,0.0,99.0,1,0.0,3,35,0,0,18,556,1.9,10.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3944,2014,1,1.0,1,1,1,2,1.0,0.0,27,115.0,0.0,85.0,2,50.0,1,162,0,0,1,592,8.3,9.83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3945,2017,0,0.0,1,1,0,8,2.0,2.0,43,429.0,350.0,250.0,5,25.0,3,22,1,0,1,613,1.1,9.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3946,2016,0,1.0,1,1,0,6,1.0,1.0,41,95.0,500.0,140.0,1,11.0,1,8,0,0,2,205,1.2,9.83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3947,2012,1,1.0,1,1,0,4,2.0,2.0,42,315.0,300.0,80.0,4,30.0,2,23,0,0,2,656,1.1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3948,2017,1,1.0,1,1,0,4,1.0,2.0,28,102.0,0.0,75.0,1,0.0,1,136,0,0,1,620,6.7,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3949,2017,0,1.0,0,1,0,1,1.0,1.0,24,95.0,0.0,50.0,1,0.0,3,50,1,0,1,636,2.4,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3950,2009,1,1.0,0,1,1,2,1.0,1.0,18,118.0,2500.0,99.0,1,0.0,30,1,0,0,41,255,0.1,9.33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3951,2014,1,1.0,1,1,1,4,1.0,1.0,21,200.0,200.0,75.0,2,10.0,2,30,1,0,1,171,5.3,10.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3952,2017,1,1.0,0,1,0,4,1.0,2.0,30,160.0,0.0,0.0,1,0.0,30,1,1,0,26,280,0.1,6.33,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3953,2017,1,1.0,0,1,0,2,1.0,0.0,15,90.0,0.0,0.0,1,0.0,30,1,1,0,26,609,0.0,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3954,2010,1,1.0,0,1,1,4,3.5,3.0,41,305.0,5000.0,155.0,4,33.0,4,6,0,1,1,650,0.3,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3955,2015,1,1.0,0,1,0,6,2.0,3.0,28,449.0,300.0,185.0,3,20.0,2,21,1,0,5,468,1.4,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3956,2013,1,1.0,0,1,1,6,1.5,2.0,20,225.0,1000.0,100.0,1,0.0,2,0,0,0,2,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3957,2015,1,1.0,1,1,1,3,1.0,1.0,33,169.0,500.0,240.0,1,0.0,30,2,0,0,248,621,0.1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3958,2017,1,1.0,1,1,0,2,2.0,1.0,34,100.0,250.0,150.0,1,40.0,30,40,0,0,3,572,2.1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3959,2017,1,1.0,0,1,0,2,5.0,1.0,18,50.0,0.0,15.0,1,0.0,1,44,1,0,43,613,2.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
3960,2015,0,1.0,0,1,1,4,1.0,1.0,41,432.0,0.0,99.0,1,0.0,2,1,1,0,19,220,0.1,10.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3961,2014,0,1.0,0,1,0,4,1.0,2.0,28,145.0,300.0,120.0,4,30.0,30,83,1,0,1,660,3.8,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3962,2013,1,1.0,1,1,0,2,1.0,1.0,21,89.0,0.0,25.0,1,10.0,2,129,0,0,2,650,6.0,9.83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3963,2017,1,1.0,1,1,0,4,1.0,2.0,31,349.0,0.0,130.0,1,0.0,3,24,0,0,2,641,1.1,9.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3964,2017,1,1.0,1,1,0,2,1.0,1.0,36,242.0,0.0,0.0,2,0.0,1,135,0,0,3,657,6.3,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3965,2016,1,1.0,0,1,1,2,1.0,0.0,26,80.0,2000.0,100.0,1,0.0,30,2,0,0,1,486,0.1,9.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3966,2017,1,1.0,0,1,0,2,1.0,0.0,19,87.0,0.0,0.0,1,0.0,30,7,1,0,26,535,0.4,8.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3967,2017,1,1.0,0,1,0,5,1.0,2.0,21,140.0,0.0,0.0,1,0.0,30,0,1,0,26,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3968,2012,1,1.0,1,1,1,4,1.5,2.0,40,450.0,750.0,175.0,1,0.0,2,37,1,0,1,641,1.8,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3969,2017,1,1.0,1,1,0,4,1.0,2.0,36,270.0,0.0,195.0,4,50.0,3,67,1,0,1,628,3.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3970,2017,1,0.0,0,1,0,7,1.0,2.0,18,295.0,0.0,0.0,1,0.0,30,20,1,0,1,642,0.9,10.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3971,2013,1,1.0,0,1,0,2,1.0,0.0,23,125.0,0.0,0.0,1,0.0,3,55,0,0,1,651,2.6,9.83,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3972,2017,1,0.0,0,1,1,2,1.0,0.0,38,100.0,750.0,150.0,2,0.0,30,20,0,0,1,615,1.0,9.83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3973,2011,1,1.0,1,1,0,2,1.0,1.0,36,151.0,500.0,125.0,1,0.0,30,3,0,1,21,617,0.1,9.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3974,2016,1,1.0,1,1,0,2,1.5,1.0,22,100.0,0.0,0.0,1,0.0,3,135,1,0,1,641,6.4,9.83,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3975,2016,0,1.0,0,1,0,6,1.0,1.0,44,115.0,100.0,40.0,2,10.0,30,20,0,0,1,653,0.9,9.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3976,2017,1,1.0,1,1,0,2,1.0,1.0,55,98.0,0.0,150.0,2,45.0,30,4,1,0,2,489,0.2,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3977,2011,1,0.68,0,1,1,4,1.0,1.0,35,100.0,400.0,0.0,1,0.0,30,3,0,0,11,415,0.2,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3978,2017,0,1.0,0,1,0,4,1.0,1.0,14,100.0,0.0,150.0,1,0.0,30,1,1,0,6,460,0.1,8.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
3979,2016,1,1.0,1,1,1,2,1.0,0.0,31,135.0,500.0,109.0,2,30.0,3,63,1,0,3,634,3.0,9.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3980,2015,1,1.0,0,1,1,1,1.5,1.0,19,100.0,0.0,50.0,1,0.0,2,5,0,0,1,96,1.6,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
3981,2016,1,0.0,0,1,0,8,2.0,4.0,33,485.0,350.0,195.0,1,0.0,30,0,0,0,1,0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3982,2014,1,1.0,0,1,1,8,2.5,4.0,22,481.0,5000.0,500.0,1,0.0,30,0,0,0,28,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
3983,2016,0,1.0,0,1,1,2,1.0,0.0,15,110.0,0.0,100.0,1,0.0,30,0,1,0,26,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1
3984,2012,0,1.0,0,1,0,2,1.0,0.0,22,81.0,1000.0,95.0,1,0.0,30,0,0,0,102,0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3985,2017,0,1.0,1,1,0,1,1.0,1.0,15,50.0,100.0,28.0,1,20.0,5,33,1,0,3,620,1.6,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
3986,2017,1,1.0,0,1,0,4,1.0,1.0,13,105.0,0.0,0.0,1,0.0,30,0,1,0,26,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3987,2013,1,1.0,1,1,0,2,1.0,1.0,38,179.0,150.0,65.0,1,20.0,2,119,1,0,4,633,5.7,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3988,2017,1,1.0,1,1,0,2,1.0,1.0,18,74.0,250.0,35.0,2,15.0,2,109,1,0,4,641,5.2,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3989,2012,1,1.0,1,1,1,2,1.0,1.0,21,85.0,0.0,40.0,1,0.0,5,17,0,0,2,640,0.8,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3990,2015,1,1.0,1,1,1,4,1.0,2.0,32,151.0,500.0,280.0,1,0.0,30,1,0,0,248,470,0.1,9.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
3991,2014,1,1.0,0,1,1,4,1.0,1.0,37,143.0,0.0,85.0,1,0.0,2,18,0,0,1,614,0.9,9.83,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
3992,2011,1,1.0,0,1,1,6,1.5,3.0,33,233.0,2500.0,250.0,5,50.0,120,0,0,0,3,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3993,2011,1,1.0,0,1,1,5,1.5,3.0,49,300.0,2500.0,250.0,4,50.0,120,0,0,0,3,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3994,2011,1,1.0,0,1,1,10,4.0,6.0,31,460.0,3000.0,250.0,6,100.0,90,0,0,0,3,0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3995,2017,1,1.0,1,1,0,2,1.0,1.0,14,90.0,0.0,25.0,1,20.0,2,63,1,0,2,646,3.0,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
3996,2013,1,1.0,0,1,1,2,1.0,1.0,30,69.0,0.0,39.0,1,49.0,1,66,1,0,3,574,3.5,9.17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
3997,2013,1,1.0,1,1,1,2,1.0,1.0,23,80.0,0.0,20.0,1,25.0,30,37,1,0,4,641,1.8,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
3998,2017,0,1.0,1,1,0,6,1.0,2.0,22,285.0,500.0,125.0,2,25.0,2,94,1,0,1,601,4.8,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
3999,2017,0,1.0,0,1,0,2,0.0,1.0,15,85.0,0.0,0.0,1,0.0,30,1,1,0,6,143,0.2,5.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
4000,2015,1,1.0,0,1,1,6,2.0,2.0,62,230.0,500.0,95.0,4,25.0,1,98,1,0,1,622,4.8,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
4001,2016,1,1.0,0,1,0,1,1.0,1.0,24,99.0,0.0,60.0,1,10.0,30,1,1,0,4,387,0.1,10.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
4002,2018,1,1.0,1,1,0,2,1.0,1.0,21,100.0,0.0,40.0,1,0.0,1,153,1,0,1,639,7.3,10.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4003,2013,1,0.0,0,1,0,2,1.0,1.0,15,82.0,1000.0,200.0,1,0.0,90,0,1,0,1,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
4004,2016,1,1.0,0,1,0,2,1.0,1.0,20,92.0,0.0,80.0,1,5.0,30,0,0,0,4,0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
4005,2012,0,1.0,0,1,0,2,1.0,0.0,27,87.0,0.0,95.0,1,0.0,30,4,0,0,102,531,0.2,9.83,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
